location_id,zone,prefix,x,y,z,level,dist_to_bay,StockCode,Description,refined_category,Total_Hits,Cubic_Vol_Fixed,Height_Fixed,CurrentLocation,coi_score
D1-03-10,OUTSIDE,D1,5,0.0,-10.5,0,3.0,99120007,OF DRIED FIG SLICES,Food-Grade,8,1.001,0.8341666666666666,C1-11-10,0.12358024691358024
C1-03-10,OUTSIDE,C1,11,0.0,-10.5,0,3.0,99120008,OF WHOLE DRIED FIGS,Food-Grade,8,1.0030000000000001,0.8358333333333334,C1-14-10,0.12382716049382718
B1-03-10,OUTSIDE,B1,17,0.0,-10.5,0,3.0,99120004,OF CANDIED DATES WITH PITS,Food-Grade,8,1.034,0.8616666666666667,D1-08-10,0.12765432098765433
A1-03-10,OUTSIDE,A1,23,0.0,-10.5,0,3.0,99120001,OF FICUS HIRTA ROOT BUNDLE,Food-Grade,7,0.916,0.7633333333333334,C1-06-10,0.12901408450704227
C1-01-20,OUTSIDE,C1,11,1.6,-13.5,1,1.6,ALAM SHAH SLING BAG,ALAM SHAH SLING BAG,Packaging Material,10,1.3212000000000002,1.1010000000000002,D1-02-30,0.13081188118811884
D1-02-20,OUTSIDE,D1,5,1.6,-12.0,1,3.1,PASTE-SES.PEA.OIL,SESAME OIL 450ML,Food-Grade,13,1.8,1.5,C1-01-10,0.13740458015267176
B1-02-20,OUTSIDE,B1,17,1.6,-12.0,1,3.1,BALL-BLKSESAME,BLACK SESAME BALL,Food-Grade,7,1.01,0.8416666666666667,D1-04-50,0.14225352112676057
C1-02-20,OUTSIDE,C1,11,1.6,-12.0,1,3.1,ODE-005,EUROPLAST PV 4MM GREY MINERAL,General / Other,8,1.219,1.0158333333333334,C1-12-20,0.15049382716049384
A1-02-20,OUTSIDE,A1,23,1.6,-12.0,1,3.1,SET.SES.OIL/450,SESAME OIL 450ML GIFT SET,Food-Grade,6,1.0274999999999999,0.85625,C1-01-10,0.16844262295081966
D1-01-30,OUTSIDE,D1,5,3.2,-13.5,2,3.2,99120003,OF DRIED SNOW PEAR SLICES,Food-Grade,6,1.032,0.8600000000000001,C1-13-10,0.16918032786885248
C1-01-30,OUTSIDE,C1,11,3.2,-13.5,2,3.2,AL BALAD BACK PACK,AL BALAD BACK PACK,General / Other,10,1.8,1.5,A1-06-10,0.17821782178217824
B1-01-30,OUTSIDE,B1,17,3.2,-13.5,2,3.2,18120002,(350ML)HXH PURE SESAME PASTE,Food-Grade,5,1.0,0.8333333333333334,B1-08-10,0.19607843137254904
A1-01-30,OUTSIDE,A1,23,3.2,-13.5,2,3.2,05.02.000001159,MANZUO OLD BROWN SUGAR,Food-Grade,5,1.0215,0.8512500000000001,C1-15-30,0.20029411764705884
D1-04-10,OUTSIDE,D1,5,0.0,-9.0,0,4.5,05.01.000000426,"ZHU GUANGYU""S MANGO POMELO SAGO ICE BASE POWDER",General / Other,5,1.026,0.8550000000000001,D1-11-30,0.20117647058823532
C1-04-10,OUTSIDE,C1,11,0.0,-9.0,0,4.5,SET-SES.OIL/240,SESAME OIL 240ML GIFT SET,Food-Grade,5,1.0274999999999999,0.85625,C1-01-10,0.2014705882352941
B1-04-10,OUTSIDE,B1,17,0.0,-9.0,0,4.5,18120003,(2.5KG)OF REFINED SESAME PASTE,Food-Grade,5,1.034,0.8616666666666667,A1-02-10,0.2027450980392157
A1-04-10,OUTSIDE,A1,23,0.0,-9.0,0,4.5,SET-SES.PASTE,SESAME PASTE 350G GIFT SET,Food-Grade,7,1.8,1.5,C1-01-10,0.2535211267605634
D1-03-20,OUTSIDE,D1,5,1.6,-10.5,1,4.6,03.02.000000030,SPICY DIPPING SAUCE FOR EVERYONE,Food-Grade,4,1.044,0.8700000000000001,D1-15-20,0.2546341463414634
C1-03-20,OUTSIDE,C1,11,1.6,-10.5,1,4.6,99120011,(1.8L)OF EDIBLE CHICKEN FAT,Food-Grade,4,1.0864,0.9053333333333334,B1-10-10,0.2649756097560976
B1-03-20,OUTSIDE,B1,17,1.6,-10.5,1,4.6,18120001,(350G)HXH TRADITIONAL BEIJING 20/80 SESAME AND PEANUT PASTE,Food-Grade,3,1.0,0.8333333333333334,A1-10-10,0.3225806451612903
A1-03-20,OUTSIDE,A1,23,1.6,-10.5,1,4.6,18110001,(240ML)HXH SESAME OIL,Food-Grade,3,1.0,0.8333333333333334,A1-09-10,0.3225806451612903
D1-02-30,OUTSIDE,D1,5,3.2,-12.0,2,4.7,31.06.000001997,THAI RE ICE CREAM POWDER,General / Other,3,1.001,0.8341666666666666,D1-12-30,0.3229032258064516
B1-02-30,OUTSIDE,B1,17,3.2,-12.0,2,4.7,PASTE-SOURSPICY,HOT & SOUR GOLDEN SOUP PASTE,Food-Grade,3,1.0030000000000001,0.8358333333333334,C1-07-10,0.32354838709677425
A1-02-30,OUTSIDE,A1,23,3.2,-12.0,2,4.7,31.06.000001936,TAISHIDUO RED BEAN CANNED FOOD,Food-Grade,3,1.008,0.8400000000000001,C1-10-30,0.3251612903225806
D1-01-40,OUTSIDE,D1,5,4.800000000000001,-13.5,3,4.800000000000001,99120164,(1KG) OF BLACK GOLD SEA URCHINS,Food-Grade,3,1.008,0.8400000000000001,D1-08-10,0.3251612903225806
B1-01-40,OUTSIDE,B1,17,4.800000000000001,-13.5,3,4.800000000000001,31.06.000001937,TAISHIDUO GREEN BEAN CANNED FOOD,Food-Grade,3,1.008,0.8400000000000001,C1-10-30,0.3251612903225806
A1-01-40,OUTSIDE,A1,23,4.800000000000001,-13.5,3,4.800000000000001,18130001,(250G) FF GOLDEN CHICKEN SOUP WITH FISH MAW,Food-Grade,3,1.008,0.8400000000000001,D1-10-10,0.3251612903225806
D1-05-10,OUTSIDE,D1,5,0.0,-7.5,0,6.0,02.02.000000018,ZHU GUANGYU LUNCHEON MEAT,Food-Grade,3,1.095,0.9125,D1-15-10,0.3532258064516129
C1-05-10,OUTSIDE,C1,11,0.0,-7.5,0,6.0,99120009,(2.5KG)OF SPICY CHILI SEASONING POWDER,Food-Grade,2,0.9856,0.8213333333333334,B1-02-10,0.4693333333333333
C1-02-30,OUTSIDE,C1,11,3.2,-12.0,2,4.7,31.06.000001998,TAISHIDO PANDAN COCONUT ICE CREAM FLAVORED SOLID BEVERAGE,General / Other,2,1.001,0.8341666666666666,D1-12-30,0.47666666666666657
C1-01-40,OUTSIDE,C1,11,4.800000000000001,-13.5,3,4.800000000000001,05.03.000000059,JASMINE TEA,General / Other,2,1.0044,0.837,D1-15-20,0.47828571428571426
B1-05-10,OUTSIDE,B1,17,0.0,-7.5,0,6.0,03.02.000001876,A SEAT FULL OF TRUFFLE AND MUSHROOM STIR-FRY SAUCE,Food-Grade,2,1.008,0.8400000000000001,C1-10-30,0.48
A1-05-10,OUTSIDE,A1,23,0.0,-7.5,0,6.0,31.06.000001938,THAI THREE-COLOR COCONUT JELLY,General / Other,2,1.008,0.8400000000000001,C1-09-30,0.48
D1-04-20,OUTSIDE,D1,5,1.6,-9.0,1,6.1,31.04.000001766,TASHIDUO CUSTOM MASKS,General / Other,2,1.014,0.8450000000000001,A1-03-10,0.4828571428571428
C1-04-20,OUTSIDE,C1,11,1.6,-9.0,1,6.1,31.06.000001941,THAI RED MILK TEA POWDER,General / Other,2,1.0186,0.8488333333333333,D1-10-30,0.485047619047619
B1-04-20,OUTSIDE,B1,17,1.6,-9.0,1,6.1,03.01.000001076,ZHU GUANGYU HO POT RED OIL,General / Other,2,1.024,0.8533333333333334,A1-16-10,0.4876190476190476
A1-04-20,OUTSIDE,A1,23,1.6,-9.0,1,6.1,31.01.000001791,THAI FRUIT FLAVORED BARBECUE SAUCE,Food-Grade,2,1.0290000000000001,0.8575000000000002,C1-11-30,0.49000000000000005
D1-03-30,OUTSIDE,D1,5,3.2,-10.5,2,6.2,31.01.000001792,THAI LETTUCE SAUCE,Food-Grade,2,1.0290000000000001,0.8575000000000002,C1-12-30,0.49000000000000005
C1-03-30,OUTSIDE,C1,11,3.2,-10.5,2,6.2,31.01.000001793,THAI-STYLE SOUL BBQ DIPPING SAUCE,Food-Grade,2,1.0305,0.85875,C1-09-30,0.49071428571428566
B1-03-30,OUTSIDE,B1,17,3.2,-10.5,2,6.2,31.06.000001939,TAISHIDUO GRASS JELLY POWDER,General / Other,2,1.035,0.8624999999999999,D1-11-30,0.49285714285714277
A1-03-30,OUTSIDE,A1,23,3.2,-10.5,2,6.2,31.06.000001940,TASTEDO PANDAN JELLY POWDER,General / Other,2,1.035,0.8624999999999999,D1-10-30,0.49285714285714277
D1-02-40,OUTSIDE,D1,5,4.800000000000001,-12.0,3,6.300000000000001,04.01.000000699,ZHU GUANGYU SUGAR-FREE MINTS,Food-Grade,2,1.04,0.8666666666666667,A1-18-10,0.49523809523809526
B1-02-40,OUTSIDE,B1,17,4.800000000000001,-12.0,3,6.300000000000001,11.0101,MCCORMICK HAWAIIAN FRUIT SAUCE,Food-Grade,2,1.062,0.8850000000000001,D1-15-20,0.5057142857142857
A1-02-40,OUTSIDE,A1,23,4.800000000000001,-12.0,3,6.300000000000001,31.01.000001552,THAI CRISPY DIPPING SAUCE,Food-Grade,2,1.0752,0.896,D1-15-20,0.5119999999999999
D1-01-50,OUTSIDE,D1,5,6.4,-13.5,4,6.4,03.01.000001555,TAI SHI DUO SWEET AND SOUR SESAME SAUCE,Food-Grade,2,1.098,0.9150000000000001,D1-09-30,0.5228571428571429
B1-01-50,OUTSIDE,B1,17,6.4,-13.5,4,6.4,JPH518-073,180G TAIHEYUAN HAWTHORM SLICES,Food-Grade,1,0.621,0.5175000000000001,B1-18-50,0.5645454545454545
C1-02-40,OUTSIDE,C1,11,4.800000000000001,-12.0,3,6.300000000000001,ODE-004,EUROPLAST PV 4MM SANDED,General / Other,2,1.219,1.0158333333333334,C1-01-30,0.5804761904761905
A1-01-50,OUTSIDE,A1,23,6.4,-13.5,4,6.4,JPH518-041,HAIDILAO TOMATO AND CRISPY PORK SELF-COOKING HOT POT SET MEAL 275G,Food-Grade,1,0.8200000000000001,0.6833333333333335,A1-07-20,0.7454545454545455
D1-06-10,OUTSIDE,D1,5,0.0,-6.0,0,7.5,JPH518-001,ORIENTAL LEAF JASMINE TEA 500ML,Food-Grade,1,0.984,0.8200000000000001,B1-08-20,0.8945454545454544
C1-06-10,OUTSIDE,C1,11,0.0,-6.0,0,7.5,JPH518-003,ORIENTAL LEAF OOLONG TEA 500ML,Food-Grade,1,0.984,0.8200000000000001,B1-11-20,0.8945454545454544
B1-06-10,OUTSIDE,B1,17,0.0,-6.0,0,7.5,JPH518-014,MASTER KONG ROCK SUGAR PEAR SOUP 500ML,Food-Grade,1,0.984,0.8200000000000001,A1-04-20,0.8945454545454544
A1-06-10,OUTSIDE,A1,23,0.0,-6.0,0,7.5,JPH518-002,ORIENTAL LEAF GREEN TEA 500ML,Food-Grade,1,0.984,0.8200000000000001,B1-03-20,0.8945454545454544
D1-05-20,OUTSIDE,D1,5,1.6,-7.5,1,7.6,JPH518-004,ORIENTAL LEAF BLACK TEA 500ML,Food-Grade,1,0.984,0.8200000000000001,B1-12-10,0.8945454545454544
C1-05-20,OUTSIDE,C1,11,1.6,-7.5,1,7.6,JPH518-058,YI GUAN YUAN 92G SPICY STRIPS,Food-Grade,1,1.0,0.8333333333333334,A1-18-50,0.9090909090909091
B1-05-20,OUTSIDE,B1,17,1.6,-7.5,1,7.6,JPH518-044,STARRY SKY DRIED CHILI,Food-Grade,1,1.0,0.8333333333333334,B1-20-20,0.9090909090909091
A1-05-20,OUTSIDE,A1,23,1.6,-7.5,1,7.6,JPH518-068,LAYS'S UNLIMITED ORIGINAL FLAVOR 90G*24 CANS,Food-Grade,1,1.0,0.8333333333333334,A1-11-50,0.9090909090909091
D1-04-30,OUTSIDE,D1,5,3.2,-9.0,2,7.7,JPH518-027,TIANDI NO. 1 APPLE CIDER VINEGAR 330ML,Food-Grade,1,1.0,0.8333333333333334,A1-08-10,0.9090909090909091
C1-04-30,OUTSIDE,C1,11,3.2,-9.0,2,7.7,JPH518-059,92G SPICY SHREDDED VEGETABLES,Food-Grade,1,1.0,0.8333333333333334,A1-18-50,0.9090909090909091
B1-04-30,OUTSIDE,B1,17,3.2,-9.0,2,7.7,JPH518-034,SHIZUREN CLASSIC HOT SOUR RICE NOODLES 130G,Food-Grade,1,1.0,0.8333333333333334,B1-12-50,0.9090909090909091
A1-04-30,OUTSIDE,A1,23,3.2,-9.0,2,7.7,JPH518-037,SHIZUREN DUCK BLOOD VERMICELLI 166G,Food-Grade,1,1.0,0.8333333333333334,B1-04-50,0.9090909090909091
D1-03-40,OUTSIDE,D1,5,4.800000000000001,-10.5,3,7.800000000000001,JPH518-084,WOW! 70G OF FRAGRANT ROASTED CHICKEN WITH POTATOES,Food-Grade,1,1.0,0.8333333333333334,B1-11-50,0.9090909090909091
C1-03-40,OUTSIDE,C1,11,4.800000000000001,-10.5,3,7.800000000000001,JPH518-069,LAY'S INFINITE FRESH AND REFRESHING JADE CUCUMBER FLAVOR 90G*24  CANS,Food-Grade,1,1.0,0.8333333333333334,A1-11-50,0.9090909090909091
B1-03-40,OUTSIDE,B1,17,4.800000000000001,-10.5,3,7.800000000000001,JPH518-035,SHIZUREN THICK BROTH SNAIL RICE NOODLES 202G,Food-Grade,1,1.0,0.8333333333333334,B1-12-50,0.9090909090909091
A1-03-40,OUTSIDE,A1,23,4.800000000000001,-10.5,3,7.800000000000001,JPH518-036,SHIZUREN TIN FOIL CLAM POWDER 145G,Food-Grade,1,1.0,0.8333333333333334,B1-04-50,0.9090909090909091
D1-02-50,OUTSIDE,D1,5,6.4,-12.0,4,7.9,JPH518-083,"WOW! POTATOES, TENDERLOIN, AND STEAK FLAVOR, 70G",Food-Grade,1,1.0,0.8333333333333334,B1-11-50,0.9090909090909091
B1-02-50,OUTSIDE,B1,17,6.4,-12.0,4,7.9,JPH518-029,COCONUT PALM BRAND COCONUT MILK 245ML,Food-Grade,1,1.0,0.8333333333333334,A1-09-20,0.9090909090909091
A1-02-50,OUTSIDE,A1,23,6.4,-12.0,4,7.9,JPH518-009,NONGFU SPRING TEA PARTY OOLONG PEACH 500ML,Food-Grade,1,1.001,0.8341666666666666,A1-19-20,0.9099999999999998
D1-07-10,OUTSIDE,D1,5,0.0,-4.5,0,9.0,JPH518-055,NAYUKI HONG KONG STYLE LEMON BLACK TEA,Food-Grade,1,1.001,0.8341666666666666,B1-19-20,0.9099999999999998
C1-07-10,OUTSIDE,C1,11,0.0,-4.5,0,9.0,JPH518-019,WANGLAOJI 310ML CAN,Food-Grade,1,1.001,0.8341666666666666,A1-10-20,0.9099999999999998
B1-07-10,OUTSIDE,B1,17,0.0,-4.5,0,9.0,JPH518-021,WAN WAN MILK LARGE TANK STANDARD BOX,Food-Grade,1,1.001,0.8341666666666666,A1-04-10,0.9099999999999998
A1-07-10,OUTSIDE,A1,23,0.0,-4.5,0,9.0,JPH518-022,WAN WAN MILK (WHOLE CASE) 1L*8 ORIGINAL FLAVOR,Food-Grade,1,1.001,0.8341666666666666,B1-15-20,0.9099999999999998
D1-06-20,OUTSIDE,D1,5,1.6,-6.0,1,9.1,JPH518-057,ORIENTAL LEAF GREEN TANGERINE PU-ERH TEA 500ML,Food-Grade,1,1.001,0.8341666666666666,B1-12-20,0.9099999999999998
C1-06-20,OUTSIDE,C1,11,1.6,-6.0,1,9.1,JPH518-018,NONGFU SPRING 550ML MINERAL WATER,Food-Grade,1,1.001,0.8341666666666666,A1-11-10,0.9099999999999998
B1-06-20,OUTSIDE,B1,17,1.6,-6.0,1,9.1,JPH518-008,NONGFU SPRING TEA PARTY LEMON BLACK TEA 500ML,Food-Grade,1,1.001,0.8341666666666666,B1-13-20,0.9099999999999998
A1-06-20,OUTSIDE,A1,23,1.6,-6.0,1,9.1,JPH518-007,NONGFU SPRING TEA PARTY GRAPEFRUIT JASMINE TEA 500ML,Food-Grade,1,1.001,0.8341666666666666,B1-11-10,0.9099999999999998
D1-05-30,OUTSIDE,D1,5,3.2,-7.5,2,9.2,JPH518-013,MASTER KONG ICED BLACK TEA 500ML,Food-Grade,1,1.0030000000000001,0.8358333333333334,A1-13-10,0.9118181818181819
C1-05-30,OUTSIDE,C1,11,3.2,-7.5,2,9.2,JPH518-045,SICHUAN PEPPERCORNS,Food-Grade,1,1.005,0.8374999999999999,B1-20-20,0.9136363636363635
B1-05-30,OUTSIDE,B1,17,3.2,-7.5,2,9.2,JPH518-026,GENKI FOREST WHITE PEACH FLAVORED SPARKLING WATER 480ML,Food-Grade,1,1.005,0.8374999999999999,A1-16-20,0.9136363636363635
A1-05-30,OUTSIDE,A1,23,3.2,-7.5,2,9.2,JPH518-028,COCONUT PALM COCONUT JUICE 1L BOX,Food-Grade,1,1.005,0.8374999999999999,B1-09-20,0.9136363636363635
D1-04-40,OUTSIDE,D1,5,4.800000000000001,-9.0,3,9.3,JPH518-025,GENKI FOREST SUMMER BLACK GRAPE SPARKLING WATER 480ML,Food-Grade,1,1.005,0.8374999999999999,A1-03-20,0.9136363636363635
C1-04-40,OUTSIDE,C1,11,4.800000000000001,-9.0,3,9.3,JPH518-005,NONGFU SPRING SCREAM/BLUE/GRAPEFRUIT FLAVOR 550ML,Food-Grade,1,1.007,0.8391666666666666,B1-10-20,0.9154545454545453
B1-04-40,OUTSIDE,B1,17,4.800000000000001,-9.0,3,9.3,JPH518-030,"(BUCKET) MASTER KONG CLASSIC BRAISED BEEF NOODLES, 113G (12/CTN)",Food-Grade,1,1.008,0.8400000000000001,A1-13-50,0.9163636363636363
A1-04-40,OUTSIDE,A1,23,4.800000000000001,-9.0,3,9.3,JPH518-054,NAYUKI GREEN GRAPE OOLONG TEA,Food-Grade,1,1.008,0.8400000000000001,B1-13-10,0.9163636363636363
D1-03-50,OUTSIDE,D1,5,6.4,-10.5,4,9.4,JPH518-048,WAN WAN FRUIT JUICE DRINK_486ML*_GRAPE,Food-Grade,1,1.008,0.8400000000000001,A1-02-50,0.9163636363636363
C1-03-50,OUTSIDE,C1,11,6.4,-10.5,4,9.4,JPH518-006,NONGFU SPRING SCREAM/GREEN/LEMON FLAVOR 550ML,Food-Grade,1,1.008,0.8400000000000001,B1-05-20,0.9163636363636363
B1-03-50,OUTSIDE,B1,17,6.4,-10.5,4,9.4,JPH518-016,NAYUKI'S TEA DUCK SHIT LEMON TEA 450ML,Food-Grade,1,1.008,0.8400000000000001,A1-20-40,0.9163636363636363
A1-03-50,OUTSIDE,A1,23,6.4,-10.5,4,9.4,JPH518-067,116G HANDMADE VEGETARIAN BEEF TENDON,Food-Grade,1,1.008,0.8400000000000001,B1-07-20,0.9163636363636363
D1-08-10,OUTSIDE,D1,5,0.0,-3.0,0,10.5,JPH518-093,JL MULBERRY AND HAWTHORN SLICES 300G,Food-Grade,1,1.008,0.8400000000000001,A1-03-50,0.9163636363636363
C1-08-10,OUTSIDE,C1,11,0.0,-3.0,0,10.5,JPH518-032,"(BUCKET) MASTER KONG SHRIMP AND FISH CAKE NOODLES, 102G(12/CTN)",Food-Grade,1,1.008,0.8400000000000001,A1-17-50,0.9163636363636363
B1-08-10,OUTSIDE,B1,17,0.0,-3.0,0,10.5,JPH518-023,WAN WAN FRUIT JUICE DRINK (FOR CATERING ONLY) 1L*8 ORANGE,Food-Grade,1,1.008,0.8400000000000001,B1-15-20,0.9163636363636363
A1-08-10,OUTSIDE,A1,23,0.0,-3.0,0,10.5,JPH518-011,MASTER KONG JASMINE HONEY TEA 500ML,Food-Grade,1,1.008,0.8400000000000001,B1-07-20,0.9163636363636363
D1-07-20,OUTSIDE,D1,5,1.6,-4.5,1,10.6,JPH518-020,"WANGLAOJI HERBAL TEA, BOTTLED, 500ML",Food-Grade,1,1.008,0.8400000000000001,B1-01-20,0.9163636363636363
C1-07-20,OUTSIDE,C1,11,1.6,-4.5,1,10.6,JPH518-015,NAYUKI'S TEA LYCHEE BLACK TEA 450ML,Food-Grade,1,1.008,0.8400000000000001,A1-15-20,0.9163636363636363
B1-07-20,OUTSIDE,B1,17,1.6,-4.5,1,10.6,JPH518-010,MASTER KONG JASMINE GREEN TEA 500ML,Food-Grade,1,1.008,0.8400000000000001,B1-14-10,0.9163636363636363
A1-07-20,OUTSIDE,A1,23,1.6,-4.5,1,10.6,JPH518-056,NAYUKI PEACH OOLONG TEA,Food-Grade,1,1.008,0.8400000000000001,A1-01-20,0.9163636363636363
D1-06-30,OUTSIDE,D1,5,3.2,-6.0,2,10.7,JPH518-049,WAN WAN FRUIT JUICE DRINK_486ML*8_PEACH,Food-Grade,1,1.008,0.8400000000000001,A1-02-50,0.9163636363636363
C1-06-30,OUTSIDE,C1,11,3.2,-6.0,2,10.7,JPH518-031,"(BUCKET) MASTER KONG SPICY BEEF NOODLES, BUCKET PACK, 111G(12/CTN)",Food-Grade,1,1.008,0.8400000000000001,A1-05-20,0.9163636363636363
B1-06-30,OUTSIDE,B1,17,3.2,-6.0,2,10.7,JPH518-085,"WOW! POTATO, HONEY, AND BUTTER FLAVOR, 70G",Food-Grade,1,1.008,0.8400000000000001,A1-11-50,0.9163636363636363
A1-06-30,OUTSIDE,A1,23,3.2,-6.0,2,10.7,JPH518-088,CHOCOLATE PIE MATCHA FLAVOR (6 PIECES),Food-Grade,1,1.008,0.8400000000000001,B1-03-50,0.9163636363636363
D1-05-40,OUTSIDE,D1,5,4.800000000000001,-7.5,3,10.8,JPH518-017,NAYUKI'S TEA JASMINE SNOWFLAKE TEA 450ML,Food-Grade,1,1.008,0.8400000000000001,A1-13-20,0.9163636363636363
C1-05-40,OUTSIDE,C1,11,4.800000000000001,-7.5,3,10.8,JPH518-012,MASTER KONG GREEN TEA 500ML,Food-Grade,1,1.008,0.8400000000000001,A1-14-10,0.9163636363636363
B1-05-40,OUTSIDE,B1,17,4.800000000000001,-7.5,3,10.8,JPH518-033,"(BUCKET) MASTER KONG OLD ALTAR PICKLED CABBAGE BEEF NOODLES,122G(12/CTN)",Food-Grade,1,1.008,0.8400000000000001,A1-02-20,0.9163636363636363
A1-05-40,OUTSIDE,A1,23,4.800000000000001,-7.5,3,10.8,JPH518-094,JL FRUIT LEATHER 300G,Food-Grade,1,1.008,0.8400000000000001,A1-03-50,0.9163636363636363
D1-04-50,OUTSIDE,D1,5,6.4,-9.0,4,10.9,JPH518-024,WAN WAN FRUIT JUICE (FOOD SERVICE ONLY) 1L*8 DOUBLE GRAPEFRUIT JUICE,Food-Grade,1,1.008,0.8400000000000001,A1-12-20,0.9163636363636363
C1-04-50,OUTSIDE,C1,11,6.4,-9.0,4,10.9,JPH518-075,MIBAZI BLACK TRUFFLE HAM FLAVORED CRISPY COOKIES,Food-Grade,1,1.012,0.8433333333333334,B1-02-20,0.9199999999999999
B1-04-50,OUTSIDE,B1,17,6.4,-9.0,4,10.9,JPH518-062,108G CHANGSA STINKY TOFU (WITH MINCED GARLIC),Food-Grade,1,1.012,0.8433333333333334,B1-06-20,0.9199999999999999
A1-04-50,OUTSIDE,A1,23,6.4,-9.0,4,10.9,JPH518-060,85G OLD CHANGSHA TOFU,Food-Grade,1,1.012,0.8433333333333334,B1-06-20,0.9199999999999999
D1-09-10,OUTSIDE,D1,5,0.0,-1.5,0,12.0,JPH518-074,MIBAZI ANGUS TERIYAKI BEEF FLAVORED CRISPY COOKIES,Food-Grade,1,1.012,0.8433333333333334,B1-02-20,0.9199999999999999
C1-09-10,OUTSIDE,C1,11,0.0,-1.5,0,12.0,JPH518-076,MIBAZ NORWEGIAN WASABI COD FLAVORED CRISPY COOKIES,Food-Grade,1,1.012,0.8433333333333334,B1-04-20,0.9199999999999999
B1-09-10,OUTSIDE,B1,17,0.0,-1.5,0,12.0,JPH518-077,MIBAZI CHEESE TURKEY FLAVORED CRISPY COOKIES,Food-Grade,1,1.012,0.8433333333333334,B1-04-20,0.9199999999999999
A1-09-10,OUTSIDE,A1,23,0.0,-1.5,0,12.0,JPH518-061,108G CHANGSHA STINKY TOFU (SPICY),Food-Grade,1,1.012,0.8433333333333334,B1-06-20,0.9199999999999999
D1-08-20,OUTSIDE,D1,5,1.6,-3.0,1,12.1,JPH518-090,ORION TIRAMISU PIE (6 PIECES),Food-Grade,1,1.014,0.8450000000000001,B1-03-50,0.9218181818181818
C1-08-20,OUTSIDE,C1,11,1.6,-3.0,1,12.1,JPH518-091,Q-TI 6 PIECES,Food-Grade,1,1.014,0.8450000000000001,B1-03-50,0.9218181818181818
B1-08-20,OUTSIDE,B1,17,1.6,-3.0,1,12.1,JPH518-089,ORION EGG YOLK PIE 6-PIECE NEW PACK,Food-Grade,1,1.014,0.8450000000000001,B1-02-50,0.9218181818181818
A1-08-20,OUTSIDE,A1,23,1.6,-3.0,1,12.1,JPH518-087,ORION PIE CHOCOLATE FLAVOR 6P,Food-Grade,1,1.014,0.8450000000000001,B1-02-50,0.9218181818181818
D1-07-30,OUTSIDE,D1,5,3.2,-4.5,2,12.2,JPH518-092,"Q-DIE HAZELNUT FLAVOR, 6 PIECES",Food-Grade,1,1.014,0.8450000000000001,B1-03-50,0.9218181818181818
C1-07-30,OUTSIDE,C1,11,3.2,-4.5,2,12.2,JPH518-066,100G GARLIC VEGETARIAN STEAK,Food-Grade,1,1.0150000000000001,0.8458333333333334,B1-14-20,0.9227272727272727
B1-07-30,OUTSIDE,B1,17,3.2,-4.5,2,12.2,JPH518-064,90G VEGETARIAN LAMB SKEWERS,Food-Grade,1,1.0150000000000001,0.8458333333333334,A1-14-20,0.9227272727272727
A1-07-30,OUTSIDE,A1,23,3.2,-4.5,2,12.2,JPH518-065,90G VEGETARIAN BEEF BALLS,Food-Grade,1,1.0150000000000001,0.8458333333333334,A1-14-20,0.9227272727272727
D1-06-40,OUTSIDE,D1,5,4.800000000000001,-6.0,3,12.3,JPH518-081,MIBAZI TURKEY BEEF SODA CRACKERS,Food-Grade,1,1.0150000000000001,0.8458333333333334,A1-14-50,0.9227272727272727
C1-06-40,OUTSIDE,C1,11,4.800000000000001,-6.0,3,12.3,JPH518-042,HAIDILAO TOMATO AND CRISPY PORK SELF-COOKING HOT POT SET MEAL 275G,Food-Grade,1,1.02,0.8500000000000001,A1-07-20,0.9272727272727272
B1-06-40,OUTSIDE,B1,17,4.800000000000001,-6.0,3,12.3,JPH518-086,YA POTATO SPICY CRAYFISH FLAVOR 70G,Food-Grade,1,1.02,0.8500000000000001,B1-14-50,0.9272727272727272
A1-06-40,OUTSIDE,A1,23,4.800000000000001,-6.0,3,12.3,JPH518-040,HAIDILAO OLD CHENGDU STYLE SELF-COOKING HOT POT 300G,Food-Grade,1,1.02,0.8500000000000001,A1-08-20,0.9272727272727272
D1-05-50,OUTSIDE,D1,5,6.4,-7.5,4,12.4,JPH518-082,"HEY! POTATO AND TOMATO SAUCE FLAVOR, 70G",Food-Grade,1,1.02,0.8500000000000001,B1-14-50,0.9272727272727272
C1-05-50,OUTSIDE,C1,11,6.4,-7.5,4,12.4,JPH518-078,MIBAZ CHEESE BACON MEAT PIE,Food-Grade,1,1.0230000000000001,0.8525000000000001,A1-14-50,0.93
B1-05-50,OUTSIDE,B1,17,6.4,-7.5,4,12.4,JPH518-079,MIBAZ BEEF PASTRY CRISPY BISCUITS,Food-Grade,1,1.0230000000000001,0.8525000000000001,A1-14-50,0.93
A1-05-50,OUTSIDE,A1,23,6.4,-7.5,4,12.4,JPH518-071,LAY'S INFINITE RICH TOMATO FLAVOR 90G*24 CANS,Food-Grade,1,1.026,0.8550000000000001,B1-13-50,0.9327272727272726
D1-10-10,OUTSIDE,D1,5,0.0,0.0,0,13.5,JPH518-072,LAY'S UNLIMITED DELICIOUS BARBECUE FLAVOR 90G*24 CANS,Food-Grade,1,1.026,0.8550000000000001,B1-13-50,0.9327272727272726
